"YEAR","SERIAL","MONTH","HWTFINL","CPSID","STATEFIP","COUNTY","FAMINC","FSSTATUS","FSRAWSCRA","FSSTATUSMD","FSSTMPVALC","FSTOTXPNC","FSRAWSCRM","FSFOODS","FSWROUTY","FSBAL","PERNUM","AGE","SEX","RACE","MARST","VETSTAT","HISPAN","EMPSTAT","EDUC","DIFFANY"
2022,30929,12,4351.8779,20210903057800,26,26099,830,1,0,1,999,260,0,1,99,99,1,61,1,100,4,1,0,10,92,2
2022,30931,12,4321.828,20211003066900,26,26099,730,1,0,1,999,200,0,1,99,99,1,28,2,100,6,1,0,10,92,1
2022,30932,12,3995.1418,20220903094900,26,0,843,1,0,1,999,250,0,1,99,99,1,46,2,100,1,1,100,34,81,2
2022,30932,12,3995.1418,20220903094900,26,0,843,1,0,1,999,250,0,1,99,99,2,49,1,100,1,1,0,10,81,1
2022,30932,12,3995.1418,20220903094900,26,0,843,1,0,1,999,250,0,1,99,99,3,21,1,100,6,1,100,10,73,1
2022,30933,12,4039.8169,20211103070900,26,0,843,1,0,1,999,0,0,1,99,99,1,36,1,100,1,1,0,10,111,1
2022,30933,12,4039.8169,20211103070900,26,0,843,1,0,1,999,0,0,1,99,99,2,35,2,100,1,1,0,10,123,2
2022,30934,12,3198.2621,20221003090400,26,0,843,1,0,1,999,60,0,1,99,99,1,76,2,100,5,1,0,36,111,1
2022,30934,12,3198.2621,20221003090400,26,0,843,1,0,1,999,60,0,1,99,99,2,51,2,100,1,1,0,10,123,1
2022,30934,12,3198.2621,20221003090400,26,0,843,1,0,1,999,60,0,1,99,99,3,9,2,100,9,0,0,0,1,0
2022,30934,12,3198.2621,20221003090400,26,0,843,1,0,1,999,60,0,1,99,99,4,12,1,100,9,0,0,0,1,0
2022,30934,12,3198.2621,20221003090400,26,0,843,1,0,1,999,60,0,1,99,99,5,15,1,100,6,0,0,34,30,1
2022,30934,12,3198.2621,20221003090400,26,0,843,1,0,1,999,60,0,1,99,99,6,52,1,100,1,1,600,10,111,1
2022,30935,12,4309.2913,20221103090100,26,26125,841,99,99,99,999,999,99,99,99,99,1,42,2,100,1,1,0,34,73,2
2022,30935,12,4309.2913,20221103090100,26,26125,841,99,99,99,999,999,99,99,99,99,2,44,1,100,1,1,0,10,73,1
2022,30935,12,4309.2913,20221103090100,26,26125,841,99,99,99,999,999,99,99,99,99,3,20,2,100,6,1,0,10,73,1
2022,30935,12,4309.2913,20221103090100,26,26125,841,99,99,99,999,999,99,99,99,99,4,22,2,100,6,1,0,10,73,1
2022,30936,12,3520.2858,20221003090600,26,26163,841,1,0,1,999,300,0,1,99,99,1,77,2,100,1,1,0,36,123,1
2022,30936,12,3520.2858,20221003090600,26,26163,841,1,0,1,999,300,0,1,99,99,2,78,1,100,1,2,0,36,123,1
2022,30937,12,4770.7308,20221203093700,26,26049,841,1,0,1,999,170,0,1,99,99,1,32,2,100,1,1,0,10,111,1
2022,30937,12,4770.7308,20221203093700,26,26049,841,1,0,1,999,170,0,1,99,99,2,30,1,100,1,1,0,10,92,1
2022,30939,12,3244.4741,20211003067200,26,26049,720,99,99,99,999,999,99,99,99,99,1,68,2,100,1,1,0,36,92,1
2022,30939,12,3244.4741,20211003067200,26,26049,720,99,99,99,999,999,99,99,99,99,2,72,1,100,1,1,0,36,92,1
2022,30940,12,3585.9737,20221103090500,26,26049,842,1,0,1,999,400,0,1,99,99,1,32,1,100,1,1,0,10,111,1
2022,30940,12,3585.9737,20221103090500,26,26049,842,1,0,1,999,400,0,1,99,99,2,32,2,100,1,1,0,10,111,1
2022,30940,12,3585.9737,20221103090500,26,26049,842,1,0,1,999,400,0,1,99,99,3,1,1,100,9,0,0,0,1,0
2022,30940,12,3585.9737,20221103090500,26,26049,842,1,0,1,999,400,0,1,99,99,4,5,1,100,9,0,0,0,1,0
2022,30941,12,5461.1488,20210903058300,26,26125,740,1,0,1,999,160,0,1,99,99,1,41,1,200,4,1,0,10,92,1
2022,30942,12,3513.3648,20221003090900,26,26049,430,99,99,99,999,999,99,99,99,99,1,63,2,200,5,1,0,32,73,2
2022,30943,12,4393.3866,20220903095400,26,0,842,1,0,1,999,230,0,1,99,99,1,29,2,100,1,1,0,10,111,1
2022,30943,12,4393.3866,20220903095400,26,0,842,1,0,1,999,230,0,1,99,99,2,32,1,100,1,1,0,10,92,1
2022,30943,12,4393.3866,20220903095400,26,0,842,1,0,1,999,230,0,1,99,99,3,1,2,100,9,0,0,0,1,0
2022,30943,12,4393.3866,20220903095400,26,0,842,1,0,1,999,230,0,1,99,99,4,5,2,100,9,0,0,0,1,0
2022,30944,12,4132.1932,20210903058400,26,26081,843,1,0,1,999,550,0,1,99,99,1,52,1,100,1,1,0,10,125,1
2022,30944,12,4132.1932,20210903058400,26,26081,843,1,0,1,999,550,0,1,99,99,2,51,2,100,1,1,0,10,123,1
2022,30944,12,4132.1932,20210903058400,26,26081,843,1,0,1,999,550,0,1,99,99,3,19,1,100,6,1,0,10,81,1
2022,30944,12,4132.1932,20210903058400,26,26081,843,1,0,1,999,550,0,1,99,99,4,21,2,100,6,1,0,34,81,1
2022,30945,12,3884.1733,20211103071900,26,0,842,1,2,1,999,550,0,2,1,2,1,47,1,100,1,1,0,10,111,1
2022,30945,12,3884.1733,20211103071900,26,0,842,1,2,1,999,550,0,2,1,2,2,41,2,100,1,1,0,10,111,1
2022,30945,12,3884.1733,20211103071900,26,0,842,1,2,1,999,550,0,2,1,2,3,13,1,100,9,0,0,0,1,0
2022,30945,12,3884.1733,20211103071900,26,0,842,1,2,1,999,550,0,2,1,2,4,14,1,100,9,0,0,0,1,0
2022,30945,12,3884.1733,20211103071900,26,0,842,1,2,1,999,550,0,2,1,2,5,16,1,100,6,0,0,34,60,1
2022,30946,12,3281.9399,20221003091300,26,0,841,1,0,1,999,110,0,1,99,99,1,71,1,100,1,2,0,36,111,1
2022,30946,12,3281.9399,20221003091300,26,0,841,1,0,1,999,110,0,1,99,99,2,71,2,100,1,1,0,36,73,1
2022,30947,12,3464.6885,20211103072000,26,0,740,1,0,1,999,240,0,1,99,99,1,71,2,100,1,1,0,36,73,1
2022,30947,12,3464.6885,20211103072000,26,0,740,1,0,1,999,240,0,1,99,99,2,41,1,100,1,1,0,36,81,2
2022,30947,12,3464.6885,20211103072000,26,0,740,1,0,1,999,240,0,1,99,99,3,16,2,100,6,0,0,10,111,1
2022,30948,12,4095.1113,20211203080800,26,26081,740,1,0,1,999,50,0,1,99,99,1,72,1,100,4,1,0,10,123,1
2022,30949,12,4609.8232,20220903096100,26,26125,500,1,0,1,999,180,0,1,1,1,1,60,2,100,1,1,0,36,111,1
2022,30949,12,4609.8232,20220903096100,26,26125,500,1,0,1,999,180,0,1,1,1,2,58,1,100,1,1,0,36,91,1
2022,30951,12,4296.4916,20220903096200,26,26081,841,1,0,1,999,999,0,1,99,99,1,38,1,100,4,1,0,10,91,1
2022,30951,12,4296.4916,20220903096200,26,26081,841,1,0,1,999,999,0,1,99,99,2,4,1,100,9,0,100,0,1,0
2022,30951,12,4296.4916,20220903096200,26,26081,841,1,0,1,999,999,0,1,99,99,3,6,2,100,9,0,0,0,1,0
2022,30952,12,5097.2284,20220903096400,26,26099,842,1,0,1,999,530,0,2,1,1,1,53,2,200,4,1,0,10,81,1
2022,30952,12,5097.2284,20220903096400,26,26099,842,1,0,1,999,530,0,2,1,1,2,58,1,200,4,1,300,12,73,1
2022,30952,12,5097.2284,20220903096400,26,26099,842,1,0,1,999,530,0,2,1,1,3,13,1,200,9,0,0,0,1,0
2022,30952,12,5097.2284,20220903096400,26,26099,842,1,0,1,999,530,0,2,1,1,4,13,2,200,9,0,0,0,1,0
2022,30953,12,4165.0863,20220903096500,26,0,730,3,8,2,999,0,2,2,2,2,1,51,2,100,4,1,0,12,92,1
2022,30953,12,4165.0863,20220903096500,26,0,730,3,8,2,999,0,2,2,2,2,2,17,1,100,6,1,0,34,71,1
2022,30954,12,4423.7975,20221103091900,26,26049,500,2,3,1,200,80,0,2,2,2,1,72,1,200,5,1,0,36,81,1
2022,30955,12,4566.2139,20221203095500,26,26125,843,99,99,99,999,999,99,99,99,99,1,48,2,100,1,1,0,10,123,2
2022,30955,12,4566.2139,20221203095500,26,26125,843,99,99,99,999,999,99,99,99,99,2,45,1,100,1,1,0,10,111,2
2022,30955,12,4566.2139,20221203095500,26,26125,843,99,99,99,999,999,99,99,99,99,3,10,2,100,9,0,0,0,1,0
2022,30957,12,5097.6069,20210903059300,26,26125,830,1,0,1,999,100,0,1,99,99,1,48,2,200,1,1,0,10,81,2
2022,30957,12,5097.6069,20210903059300,26,26125,830,1,0,1,999,100,0,1,99,99,2,46,1,200,1,1,0,12,81,1
2022,30957,12,5097.6069,20210903059300,26,26125,830,1,0,1,999,100,0,1,99,99,3,13,2,200,9,0,0,0,1,0
2022,30957,12,5097.6069,20210903059300,26,26125,830,1,0,1,999,100,0,1,99,99,4,17,2,200,6,1,0,34,60,1
2022,30958,12,3916.727,20211103073000,26,0,710,1,0,1,999,20,0,1,1,1,1,57,2,100,6,1,0,10,73,1
2022,30961,12,4231.6284,20221203096100,26,26081,740,1,0,1,999,170,0,1,99,99,1,65,1,100,1,2,0,12,60,1
2022,30961,12,4231.6284,20221203096100,26,26081,740,1,0,1,999,170,0,1,99,99,2,63,2,100,1,1,0,10,73,1
2022,30962,12,4629.9544,20221203096200,26,26081,843,1,0,1,999,10,0,1,99,99,1,29,2,100,1,1,0,10,111,1
2022,30962,12,4629.9544,20221203096200,26,26081,843,1,0,1,999,10,0,1,99,99,2,33,1,100,1,1,0,10,73,1
2022,30962,12,4629.9544,20221203096200,26,26081,843,1,0,1,999,10,0,1,99,99,3,51,2,100,4,1,0,32,111,2
2022,30962,12,4629.9544,20221203096200,26,26081,843,1,0,1,999,10,0,1,99,99,4,27,2,100,6,1,0,10,111,1
2022,30963,12,3780.3885,20211003068500,26,26125,842,1,0,1,999,160,0,1,1,1,1,38,2,100,6,1,0,10,123,1
2022,30964,12,3756.4918,20211203082200,26,26093,720,99,99,99,999,999,99,99,99,99,1,18,1,100,6,1,0,34,73,1
2022,30964,12,3756.4918,20211203082200,26,26093,720,99,99,99,999,999,99,99,99,99,2,53,1,100,4,2,0,10,92,2
2022,30964,12,3756.4918,20211203082200,26,26093,720,99,99,99,999,999,99,99,99,99,3,18,1,100,4,1,0,22,71,1
2022,30965,12,5176.6661,20211203082300,26,26093,842,99,99,99,999,999,99,99,99,99,1,55,1,100,4,1,0,10,81,1
2022,30965,12,5176.6661,20211203082300,26,26093,842,99,99,99,999,999,99,99,99,99,2,55,2,100,6,1,0,10,81,1
2022,30966,12,4477.6511,20210903060300,26,26093,842,99,99,99,999,999,99,99,99,99,1,51,1,100,4,1,0,10,111,1
2022,30966,12,4477.6511,20210903060300,26,26093,842,99,99,99,999,999,99,99,99,99,2,16,1,100,6,0,0,34,50,1
2022,30966,12,4477.6511,20210903060300,26,26093,842,99,99,99,999,999,99,99,99,99,3,17,1,100,6,1,0,34,60,1
2022,30968,12,3433.9638,20211003069800,26,0,830,1,0,1,999,200,0,1,99,99,1,64,2,100,1,1,0,10,73,1
2022,30968,12,3433.9638,20211003069800,26,0,830,1,0,1,999,200,0,1,99,99,2,66,1,100,1,1,0,36,73,2
2022,30969,12,3459.9742,20221103093200,26,0,843,1,0,1,999,550,0,1,1,1,1,64,2,100,5,1,0,10,81,1
2022,30969,12,3459.9742,20221103093200,26,0,843,1,0,1,999,550,0,1,1,1,2,42,1,100,4,1,0,10,81,1
2022,30969,12,3459.9742,20221103093200,26,0,843,1,0,1,999,550,0,1,1,1,3,10,1,100,9,0,0,0,1,0
2022,30969,12,3459.9742,20221103093200,26,0,843,1,0,1,999,550,0,1,1,1,4,13,2,100,9,0,0,0,1,0
2022,30970,12,3567.9134,20221203097000,26,0,720,1,1,1,310,50,0,2,1,2,1,79,2,100,5,1,0,36,92,2
2022,30970,12,3567.9134,20221203097000,26,0,720,1,1,1,310,50,0,2,1,2,2,55,2,100,4,1,0,34,92,2
2022,30971,12,3536.9816,20210903061300,26,0,720,2,5,3,600,200,4,2,2,1,1,37,2,100,4,1,0,10,92,2
2022,30971,12,3536.9816,20210903061300,26,0,720,2,5,3,600,200,4,2,2,1,2,10,2,100,9,0,0,0,1,0
2022,30971,12,3536.9816,20210903061300,26,0,720,2,5,3,600,200,4,2,2,1,3,16,1,100,6,0,0,34,40,2
2022,30971,12,3536.9816,20210903061300,26,0,720,2,5,3,600,200,4,2,2,1,4,19,1,100,6,1,0,21,73,1
2022,30973,12,3939.4185,20221003094100,26,26163,843,99,99,99,999,999,99,99,99,99,1,52,1,100,1,2,0,10,73,1
2022,30973,12,3939.4185,20221003094100,26,26163,843,99,99,99,999,999,99,99,99,99,2,50,2,100,1,1,0,10,111,1
2022,30973,12,3939.4185,20221003094100,26,26163,843,99,99,99,999,999,99,99,99,99,3,13,2,100,9,0,0,0,1,0
2022,30975,12,4238.0918,20210903062200,26,26099,842,99,99,99,999,999,99,99,99,99,1,65,2,100,5,1,0,36,111,1
2022,30977,12,5718.5721,20221203097700,26,26093,740,99,99,99,999,999,99,99,99,99,1,53,1,100,4,1,0,10,73,1
2022,30977,12,5718.5721,20221203097700,26,26093,740,99,99,99,999,999,99,99,99,99,2,2,1,100,9,0,0,0,1,0
2022,30979,12,3193.5112,20221203097900,26,0,470,99,99,99,999,999,99,99,99,99,1,38,1,100,6,1,0,32,73,2
2022,30981,12,5921.2414,20211203084200,26,26161,600,1,0,1,999,40,0,1,1,1,1,37,1,200,6,1,0,10,73,1
2022,30981,12,5921.2414,20211203084200,26,26161,600,1,0,1,999,40,0,1,1,1,2,40,1,200,6,1,0,10,73,1
2022,30982,12,4439.8453,20220903099900,26,26125,843,99,99,99,999,999,99,99,99,99,1,44,2,100,1,1,0,10,124,1
2022,30982,12,4439.8453,20220903099900,26,26125,843,99,99,99,999,999,99,99,99,99,2,43,1,100,1,1,0,10,124,1
2022,30982,12,4439.8453,20220903099900,26,26125,843,99,99,99,999,999,99,99,99,99,3,8,1,100,9,0,0,0,1,0
2022,30982,12,4439.8453,20220903099900,26,26125,843,99,99,99,999,999,99,99,99,99,4,12,1,100,9,0,0,0,1,0
2022,30982,12,4439.8453,20220903099900,26,26125,843,99,99,99,999,999,99,99,99,99,5,14,1,100,9,0,0,0,1,0
2022,30983,12,3780.3885,20211003071600,26,26125,843,1,0,1,999,150,0,1,99,99,1,39,2,100,1,1,0,12,111,1
2022,30983,12,3780.3885,20211003071600,26,26125,843,1,0,1,999,150,0,1,99,99,2,39,1,100,1,2,0,12,111,1
2022,30983,12,3780.3885,20211003071600,26,26125,843,1,0,1,999,150,0,1,99,99,3,0,2,100,9,0,0,0,1,0
2022,30983,12,3780.3885,20211003071600,26,26125,843,1,0,1,999,150,0,1,99,99,4,3,1,100,9,0,0,0,1,0
2022,30984,12,4541.8405,20220903100000,26,26125,842,1,0,1,999,140,0,1,99,99,1,73,2,100,4,1,0,10,111,1
2022,30987,12,3281.2853,20210903062700,26,26081,841,1,0,1,999,80,0,1,99,99,1,80,1,100,5,2,0,36,50,2
2022,30989,12,3810.4812,20221003095300,26,26125,843,99,99,99,999,999,99,99,99,99,1,37,1,100,1,1,0,10,111,1
2022,30989,12,3810.4812,20221003095300,26,26125,843,99,99,99,999,999,99,99,99,99,2,36,2,100,1,1,0,10,123,1
2022,30989,12,3810.4812,20221003095300,26,26125,843,99,99,99,999,999,99,99,99,99,3,5,2,100,9,0,0,0,1,0
2022,30989,12,3810.4812,20221003095300,26,26125,843,99,99,99,999,999,99,99,99,99,4,8,2,100,9,0,0,0,1,0
2022,30992,12,4735.2324,20210903063200,26,26099,730,1,0,1,999,450,0,1,99,99,1,34,1,100,6,1,0,10,73,1
2022,30994,12,3561.97,20211203085300,26,26125,843,99,99,99,999,999,99,99,99,99,1,33,1,100,6,1,0,10,125,1
2022,30994,12,3561.97,20211203085300,26,26125,843,99,99,99,999,999,99,99,99,99,2,30,2,100,6,1,0,10,125,1
2022,30996,12,3571.1508,20211003072500,26,26163,720,1,0,1,999,90,0,1,99,99,1,67,2,100,5,1,0,10,111,2
2022,30997,12,3381.2755,20221103095500,26,26163,841,3,8,4,999,50,8,2,3,3,1,76,2,100,5,1,0,36,92,2
2022,30999,12,4703.1223,20211203086000,26,26081,841,1,1,2,999,200,1,3,1,2,1,59,1,100,4,2,0,34,81,2
2022,31000,12,3612.3889,20221003096100,26,26125,841,99,99,99,999,999,99,99,99,99,1,71,2,100,1,1,0,10,81,1
2022,31000,12,3612.3889,20221003096100,26,26125,841,99,99,99,999,999,99,99,99,99,2,69,1,100,1,1,0,36,73,1
2022,31000,12,3612.3889,20221003096100,26,26125,841,99,99,99,999,999,99,99,99,99,3,32,1,100,6,2,0,10,123,1
2022,31001,12,2959.1835,20211203086200,26,0,841,99,99,99,999,999,99,99,99,99,1,40,1,100,4,1,0,10,91,1
2022,31001,12,2959.1835,20211203086200,26,0,841,99,99,99,999,999,99,99,99,99,2,4,1,100,9,0,0,0,1,0
2022,31001,12,2959.1835,20211203086200,26,0,841,99,99,99,999,999,99,99,99,99,3,12,1,100,9,0,0,0,1,0
2022,31002,12,4336.8958,20211203086300,26,26049,841,1,0,1,999,150,0,1,99,99,1,38,2,100,4,1,0,10,111,1
2022,31002,12,4336.8958,20211203086300,26,26049,841,1,0,1,999,150,0,1,99,99,2,40,1,100,4,1,0,21,73,1
2022,31002,12,4336.8958,20211203086300,26,26049,841,1,0,1,999,150,0,1,99,99,3,5,2,100,9,0,0,0,1,0
2022,31002,12,4336.8958,20211203086300,26,26049,841,1,0,1,999,150,0,1,99,99,4,39,1,100,6,1,0,10,81,1
2022,31003,12,4644.1545,20210903064000,26,26049,740,1,0,1,999,310,0,1,99,99,1,56,2,100,5,1,0,34,73,2
2022,31003,12,4644.1545,20210903064000,26,26049,740,1,0,1,999,310,0,1,99,99,2,25,2,100,6,1,0,10,81,2
2022,31004,12,4922.3681,20220903101400,26,0,841,1,0,1,999,250,0,1,99,99,1,50,1,100,1,1,0,10,73,1
2022,31004,12,4922.3681,20220903101400,26,0,841,1,0,1,999,250,0,1,99,99,2,48,2,100,1,1,0,10,73,1
2022,31004,12,4922.3681,20220903101400,26,0,841,1,0,1,999,250,0,1,99,99,3,16,1,100,6,0,0,34,50,1
2022,31004,12,4922.3681,20220903101400,26,0,841,1,0,1,999,250,0,1,99,99,4,20,1,100,6,1,0,10,73,1
2022,31005,12,4016.8123,20221003096600,26,26093,842,1,0,1,999,550,0,2,1,1,1,53,1,100,1,1,0,10,91,1
2022,31005,12,4016.8123,20221003096600,26,26093,842,1,0,1,999,550,0,2,1,1,2,58,2,100,1,1,0,10,111,1
2022,31007,12,4359.48,20211203086900,26,0,830,1,0,1,999,0,0,1,99,99,1,67,2,100,4,1,0,36,92,1
2022,31008,12,3536.9816,20210903064600,26,0,740,1,1,2,999,170,1,2,1,2,1,37,2,100,4,1,0,10,91,1
2022,31008,12,3536.9816,20210903064600,26,0,740,1,1,2,999,170,1,2,1,2,2,6,2,100,9,0,0,0,1,0
2022,31008,12,3536.9816,20210903064600,26,0,740,1,1,2,999,170,1,2,1,2,3,11,2,100,9,0,0,0,1,0
2022,31008,12,3536.9816,20210903064600,26,0,740,1,1,2,999,170,1,2,1,2,4,17,1,100,6,1,0,34,71,1
2022,31009,12,3393.3593,20211003073700,26,26099,841,99,99,99,999,999,99,99,99,99,1,76,1,200,1,2,0,36,81,1
2022,31009,12,3393.3593,20211003073700,26,26099,841,99,99,99,999,999,99,99,99,99,2,74,2,200,1,1,0,36,73,2
2022,31010,12,5195.4567,20221203101000,26,26161,730,1,0,1,999,180,0,1,99,99,1,53,1,100,6,1,0,10,111,1
2022,31011,12,3600.7958,20211103078100,26,26161,841,1,0,1,999,390,0,1,99,99,1,45,2,100,1,1,0,10,123,1
2022,31011,12,3600.7958,20211103078100,26,26161,841,1,0,1,999,390,0,1,99,99,2,50,2,100,1,1,0,10,111,1
2022,31011,12,3600.7958,20211103078100,26,26161,841,1,0,1,999,390,0,1,99,99,3,15,1,100,6,0,0,34,30,1
2022,31011,12,3600.7958,20211103078100,26,26161,841,1,0,1,999,390,0,1,99,99,4,15,2,100,6,0,0,34,30,1
2022,31013,12,3779.7197,20211003074000,26,26099,470,3,8,4,200,40,8,4,3,3,1,63,2,100,6,1,0,32,111,1
2022,31014,12,3942.1053,20221003097300,26,26125,730,1,0,1,999,250,0,1,99,99,1,33,1,100,3,1,0,10,73,1
2022,31015,12,4440.81,20210903064900,26,26125,830,2,3,1,999,60,0,3,1,2,1,35,1,651,6,1,0,21,111,1
2022,31017,12,5563.1817,20221203101700,26,26125,740,1,0,1,999,150,0,1,99,99,1,47,2,200,5,1,0,10,92,1
2022,31017,12,5563.1817,20221203101700,26,26125,740,1,0,1,999,150,0,1,99,99,2,15,2,200,6,0,0,34,40,1
2022,31018,12,4348.7223,20221103097000,26,26163,830,1,0,1,999,200,0,2,1,1,1,61,1,100,1,1,0,10,111,1
2022,31018,12,4348.7223,20221103097000,26,26163,830,1,0,1,999,200,0,2,1,1,2,61,2,100,1,1,0,10,111,1
2022,31018,12,4348.7223,20221103097000,26,26163,830,1,0,1,999,200,0,2,1,1,3,31,1,100,6,1,0,10,111,1
2022,31019,12,3071.9679,20221103097300,26,0,470,1,0,1,999,270,0,1,99,99,1,79,2,100,1,1,0,36,73,1
2022,31019,12,3071.9679,20221103097300,26,0,470,1,0,1,999,270,0,1,99,99,2,85,1,100,1,2,0,36,91,2
2022,31020,12,3574.7123,20221003097700,26,0,841,1,0,1,999,490,0,1,99,99,1,47,1,100,1,1,0,10,92,1
2022,31020,12,3574.7123,20221003097700,26,0,841,1,0,1,999,490,0,1,99,99,2,44,2,100,1,1,0,32,111,2
2022,31020,12,3574.7123,20221003097700,26,0,841,1,0,1,999,490,0,1,99,99,3,3,2,100,9,0,100,0,1,0
2022,31020,12,3574.7123,20221003097700,26,0,841,1,0,1,999,490,0,1,99,99,4,8,1,100,9,0,100,0,1,0
2022,31020,12,3574.7123,20221003097700,26,0,841,1,0,1,999,490,0,1,99,99,5,12,1,100,9,0,0,0,1,0
2022,31022,12,4446.5743,20211103079100,26,26125,843,1,0,1,999,160,0,1,99,99,1,35,2,100,1,1,0,10,123,1
2022,31022,12,4446.5743,20211103079100,26,26125,843,1,0,1,999,160,0,1,99,99,2,33,1,100,1,2,0,10,111,1
2022,31022,12,4446.5743,20211103079100,26,26125,843,1,0,1,999,160,0,1,99,99,3,1,2,100,9,0,0,0,1,0
2022,31024,12,4130.8323,20220903102800,26,26049,841,2,5,3,999,240,7,2,3,3,1,36,1,200,1,1,0,10,81,1
2022,31024,12,4130.8323,20220903102800,26,26049,841,2,5,3,999,240,7,2,3,3,2,38,2,200,1,1,0,10,81,1
2022,31024,12,4130.8323,20220903102800,26,26049,841,2,5,3,999,240,7,2,3,3,3,11,1,200,9,0,0,0,1,0
2022,31024,12,4130.8323,20220903102800,26,26049,841,2,5,3,999,240,7,2,3,3,4,16,2,200,6,0,0,34,50,1
2022,31027,12,3900.5332,20210903066500,26,26125,843,1,0,1,999,0,0,1,99,99,1,53,1,100,1,1,0,10,123,1
2022,31027,12,3900.5332,20210903066500,26,26125,843,1,0,1,999,0,0,1,99,99,2,56,2,803,1,1,0,12,111,1
2022,31028,12,4287.3587,20221003098600,26,26163,842,1,0,1,999,300,0,1,99,99,1,61,1,100,4,2,0,10,123,1
2022,31029,12,4566.2139,20221203102900,26,26125,820,1,0,1,999,110,0,1,99,99,1,46,2,100,4,1,0,10,73,1
2022,31030,12,4683.3974,20221203103000,26,26049,842,1,0,1,999,500,0,1,99,99,1,70,1,200,1,1,0,34,81,1
2022,31030,12,4683.3974,20221203103000,26,26049,842,1,0,1,999,500,0,1,99,99,2,51,2,200,1,1,0,10,111,1
2022,31030,12,4683.3974,20221203103000,26,26049,842,1,0,1,999,500,0,1,99,99,3,16,2,200,6,0,0,34,50,1
2022,31030,12,4683.3974,20221203103000,26,26049,842,1,0,1,999,500,0,1,99,99,4,24,1,200,6,1,0,10,92,1
2022,31031,12,4348.7223,20221103098400,26,26125,500,99,99,99,999,999,99,99,99,99,1,62,2,100,4,1,0,36,73,1
2022,31031,12,4348.7223,20221103098400,26,26125,500,99,99,99,999,999,99,99,99,99,2,37,2,100,6,1,0,32,81,2
2022,31031,12,4348.7223,20221103098400,26,26125,500,99,99,99,999,999,99,99,99,99,3,10,1,801,9,0,0,0,1,0
2022,31032,12,3071.9679,20221103098500,26,26049,710,1,0,1,999,30,0,2,1,1,1,85,2,100,5,1,0,36,81,2
2022,31033,12,3558.5985,20211003076100,26,26049,843,1,0,1,999,400,0,1,99,99,1,47,2,100,1,1,0,10,92,1
2022,31033,12,3558.5985,20211003076100,26,26049,843,1,0,1,999,400,0,1,99,99,2,59,1,100,1,1,100,10,81,1
2022,31034,12,3513.3648,20221003099000,26,26049,830,99,99,99,999,999,99,99,99,99,1,57,2,200,5,1,0,10,81,1
2022,31035,12,4311.0909,20211103080800,26,26163,843,1,0,1,999,400,0,1,99,99,1,59,2,100,4,1,0,10,92,1
2022,31035,12,4311.0909,20211103080800,26,26163,843,1,0,1,999,400,0,1,99,99,2,24,1,100,6,1,0,10,92,1
2022,31037,12,3733.0311,20211203089800,26,26081,841,1,0,1,999,190,0,1,1,1,1,64,1,100,1,1,0,12,111,1
2022,31037,12,3733.0311,20211203089800,26,26081,841,1,0,1,999,190,0,1,1,1,2,62,2,100,1,1,0,10,111,1
2022,31039,12,3945.8277,20211003076800,26,26093,710,1,0,1,999,50,0,1,1,1,1,64,1,100,6,1,0,10,81,1
2022,31040,12,4787.7086,20221203104000,26,26125,740,1,0,1,999,230,0,1,1,1,1,33,2,100,6,1,300,10,111,1
2022,31040,12,4787.7086,20221203104000,26,26125,740,1,0,1,999,230,0,1,1,1,2,6,2,100,9,0,300,0,1,0
2022,31040,12,4787.7086,20221203104000,26,26125,740,1,0,1,999,230,0,1,1,1,3,65,2,100,4,1,0,36,73,1
2022,31042,12,4386.5197,20220903104600,26,26125,841,1,0,1,999,140,0,1,99,99,1,62,1,100,6,1,0,10,81,1
2022,31043,12,3612.3889,20221003100100,26,26099,500,1,1,1,999,100,0,2,3,1,1,70,2,100,4,1,0,36,81,2
2022,31045,12,4835.7439,20220903105100,26,26125,842,99,99,99,999,999,99,99,99,99,1,28,1,100,1,1,0,10,111,1
2022,31045,12,4835.7439,20220903105100,26,26125,842,99,99,99,999,999,99,99,99,99,2,29,2,100,1,1,0,10,111,1
2022,31046,12,5209.6123,20211203090800,26,26125,842,99,99,99,999,999,99,99,99,99,1,33,1,100,1,1,0,10,92,1
2022,31046,12,5209.6123,20211203090800,26,26125,842,99,99,99,999,999,99,99,99,99,2,32,2,100,1,1,0,10,92,1
2022,31046,12,5209.6123,20211203090800,26,26125,842,99,99,99,999,999,99,99,99,99,3,0,1,100,9,0,0,0,1,0
2022,31047,12,4039.8169,20211103082000,26,0,841,1,0,1,999,500,0,1,99,99,1,37,2,100,1,1,0,10,111,1
2022,31047,12,4039.8169,20211103082000,26,0,841,1,0,1,999,500,0,1,99,99,2,41,1,100,1,1,0,10,92,1
2022,31047,12,4039.8169,20211103082000,26,0,841,1,0,1,999,500,0,1,99,99,3,11,2,100,9,0,0,0,1,0
2022,31047,12,4039.8169,20211103082000,26,0,841,1,0,1,999,500,0,1,99,99,4,12,2,803,9,0,0,0,1,0
2022,31047,12,4039.8169,20211103082000,26,0,841,1,0,1,999,500,0,1,99,99,5,16,1,801,6,0,0,34,60,1
2022,31048,12,3663.3024,20221103099900,26,26099,720,99,99,99,999,999,99,99,99,99,1,67,2,100,5,1,0,36,81,1
